step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
816,2121.34,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,11.45,6.00,4.00,0
817,2119.32,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,9.54,5.00,3.00,0
818,2120.95,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,7.69,4.00,3.00,0
819,2122.76,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,8.55,5.00,3.00,0
820,2118.63,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,19.46,11.00,7.00,0
821,2116.66,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,9.29,5.00,3.00,0
822,2115.64,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,4.84,2.00,1.00,0
823,2115.88,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,1.15,0.00,0.00,0
824,2112.65,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,15.30,9.00,6.00,0
825,2114.82,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,10.27,6.00,4.00,0
826,2118.74,112669.0,21644.047,0.0,28120.645,0.0,3097.428,0.0,0.0,0.0,3097.428,0.0,18028.619615,0.0,11266.9,0.0,6761.719615,0.0,0.0,0.0,3615.427385,1032.476,2064.952,0.002957,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,0,15,0,6,0,6,0.000,10.86,0.000,18.57,11.00,7.00,0
827,2114.54,113047.0,21643.7635,-0.2835,28120.645,0.0,3097.7115,0.2835,0.0,0.0,3097.7115,0.2835,18028.336115,-0.2835,11304.7,37.8,6723.636115,-38.0835,0.0,0.0,3615.427385,1032.5705,2065.141,0.003007,28120.645,0.0,28120.645,0,0,32137.88,60258.525,2980166.116386,0,1,16,0,6,2,4,0.000,10.86,597.132,19.86,11.00,7.00,0
828,2111.60,112858.0,21640.9285,-2.835,28121.968,1.323,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18025.238744,-3.097371,11285.8,-18.9,6739.438744,15.802629,0.0,0.0,3615.689756,1032.5705,2065.141,0.003007,28121.968,0.0,28121.968,1,1,32139.392,60261.36,2980810.241808,0,0,16,0,6,0,6,16.667,10.86,596.132,13.88,8.00,5.00,0
829,2115.72,112669.0,21638.0935,-2.835,28123.291,1.323,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18022.298254,-2.94049,11266.9,-18.9,6755.398254,15.95951,0.0,0.0,3615.795246,1032.5705,2065.141,0.003007,28123.291,0.0,28123.291,1,1,32140.904,60264.195,2981056.379455,0,0,15,0,6,0,6,16.667,10.86,0.000,19.49,11.00,7.00,0
830,2118.49,112669.0,21638.0935,0.0,28123.291,0.0,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18022.298254,0.0,11266.9,0.0,6755.398254,0.0,0.0,0.0,3615.795246,1032.5705,2065.141,0.003007,28123.291,0.0,28123.291,0,0,32140.904,60264.195,2981056.379455,0,0,15,0,6,0,6,0.000,10.86,0.000,13.12,7.00,5.00,0
831,2120.68,112669.0,21638.0935,0.0,28123.291,0.0,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18022.298254,0.0,11266.9,0.0,6755.398254,0.0,0.0,0.0,3615.795246,1032.5705,2065.141,0.003007,28123.291,0.0,28123.291,0,0,32140.904,60264.195,2981056.379455,0,0,15,0,6,0,6,0.000,10.86,0.000,10.36,6.00,4.00,0
832,2124.54,112669.0,21638.0935,0.0,28123.291,0.0,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18022.298254,0.0,11266.9,0.0,6755.398254,0.0,0.0,0.0,3615.795246,1032.5705,2065.141,0.003007,28123.291,0.0,28123.291,0,0,32140.904,60264.195,2981056.379455,0,0,15,0,6,0,6,0.000,10.86,0.000,18.16,10.00,7.00,0
833,2127.29,112669.0,21638.0935,0.0,28123.291,0.0,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18022.298254,0.0,11266.9,0.0,6755.398254,0.0,0.0,0.0,3615.795246,1032.5705,2065.141,0.003007,28123.291,0.0,28123.291,0,0,32140.904,60264.195,2981056.379455,0,0,15,0,6,0,6,0.000,10.86,0.000,12.96,7.00,5.00,0
834,2129.79,112669.0,21638.0935,0.0,28123.291,0.0,3097.7115,0.0,0.0,0.0,3097.7115,0.0,18022.298254,0.0,11266.9,0.0,6755.398254,0.0,0.0,0.0,3615.795246,1032.5705,2065.141,0.003007,28123.291,0.0,28123.291,0,0,32140.904,60264.195,2981056.379455,0,0,15,0,6,0,6,0.000,10.86,0.000,11.75,7.00,4.00,0
835,2133.13,113119.0,21637.756,-0.3375,28123.291,0.0,3098.049,0.3375,0.0,0.0,3098.049,0.3375,18021.960754,-0.3375,11311.9,45.0,6710.060754,-45.3375,0.0,0.0,3615.795246,1032.683,2065.366,0.003007,28123.291,0.0,28123.291,0,0,32140.904,60264.195,2981056.379455,0,1,15,0,6,2,4,0.000,10.87,501.751,15.69,9.00,6.00,0
836,2129.27,112894.0,21634.381,-3.375,28124.866,1.575,3098.049,0.0,0.0,0.0,3098.049,0.0,18018.178755,-3.781999,11289.4,-22.5,6728.778755,18.718001,0.0,0.0,3616.202245,1032.683,2065.366,0.003007,28124.866,0.0,28124.866,1,1,32142.704,60267.57,2982591.601629,0,0,15,0,6,0,6,16.667,10.87,500.751,18.09,10.00,7.00,0
837,2128.75,112894.0,21634.381,0.0,28124.866,0.0,3098.049,0.0,0.0,0.0,3098.049,0.0,18018.178755,0.0,11289.4,0.0,6728.778755,0.0,0.0,0.0,3616.202245,1032.683,2065.366,0.003007,28124.866,0.0,28124.866,0,0,32142.704,60267.57,2982591.601629,0,0,15,0,6,0,6,0.000,10.87,500.751,2.46,1.00,0.00,0
838,2127.28,112894.0,21634.381,0.0,28124.866,0.0,3098.049,0.0,0.0,0.0,3098.049,0.0,18018.178755,0.0,11289.4,0.0,6728.778755,0.0,0.0,0.0,3616.202245,1032.683,2065.366,0.003007,28124.866,0.0,28124.866,0,0,32142.704,60267.57,2982591.601629,0,0,15,0,6,0,6,0.000,10.87,500.751,6.91,4.00,2.00,0
839,2126.44,112894.0,21634.381,0.0,28124.866,0.0,3098.049,0.0,0.0,0.0,3098.049,0.0,18018.178755,0.0,11289.4,0.0,6728.778755,0.0,0.0,0.0,3616.202245,1032.683,2065.366,0.003057,28124.866,0.0,28124.866,0,0,32142.704,60267.57,2982591.601629,0,0,15,0,6,0,6,0.000,10.87,500.751,3.93,2.00,1.00,0
840,2123.33,114224.0,21633.3835,-0.9975,28124.866,0.0,3099.0465,0.9975,0.0,0.0,3099.0465,0.9975,18017.181255,-0.9975,11422.4,133.0,6594.781255,-133.9975,0.0,0.0,3616.202245,1033.0155,2066.031,0.003057,28124.866,0.0,28124.866,0,0,32142.704,60267.57,2982591.601629,0,1,15,0,6,2,4,0.000,10.86,127.342,14.62,8.00,5.00,0
841,2126.17,113559.0,21623.4085,-9.975,28129.521,4.655,3099.0465,0.0,0.0,0.0,3099.0465,0.0,18006.317409,-10.863846,11355.9,-66.5,6650.417409,55.636154,0.0,0.0,3617.091091,1033.0155,2066.031,0.003057,28129.521,0.0,28129.521,1,1,32148.024,60277.545,2983515.074174,0,0,15,0,6,0,6,16.667,10.86,503.707,13.37,8.00,5.00,0
842,2129.81,113559.0,21623.4085,0.0,28129.521,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,18006.317409,0.0,11355.9,0.0,6650.417409,0.0,0.0,0.0,3617.091091,1033.0155,2066.031,0.003057,28129.521,0.0,28129.521,0,0,32148.024,60277.545,2983515.074174,0,0,15,0,6,0,6,0.000,10.86,503.707,17.10,10.00,6.00,0
843,2128.24,113559.0,21623.4085,0.0,28129.521,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,18006.317409,0.0,11355.9,0.0,6650.417409,0.0,0.0,0.0,3617.091091,1033.0155,2066.031,0.003057,28129.521,0.0,28129.521,0,0,32148.024,60277.545,2983515.074174,0,0,15,0,6,0,6,0.000,10.86,503.707,7.36,4.00,2.00,0
844,2126.47,113559.0,21623.4085,0.0,28129.521,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,18006.317409,0.0,11355.9,0.0,6650.417409,0.0,0.0,0.0,3617.091091,1033.0155,2066.031,0.003057,28129.521,0.0,28129.521,0,0,32148.024,60277.545,2983515.074174,0,0,15,0,6,0,6,0.000,10.86,503.707,8.34,5.00,3.00,0
845,2123.00,112894.0,21613.4335,-9.975,28134.176,4.655,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,-10.079646,11289.4,-66.5,6706.837763,56.420354,0.0,0.0,3617.195737,1033.0155,2066.031,0.003057,28134.176,0.0,28134.176,1,1,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,16.667,10.86,500.751,16.30,9.00,6.00,0
846,2122.19,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003057,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,3.80,2.00,1.00,0
847,2120.87,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003057,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,6.25,3.00,2.00,0
848,2122.96,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003057,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,9.84,5.00,3.00,0
849,2121.03,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003057,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,9.10,5.00,3.00,0
850,2117.86,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003057,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,14.91,8.00,5.00,0
851,2114.15,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,17.54,10.00,7.00,0
852,2117.70,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,16.81,10.00,6.00,0
853,2118.48,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,3.68,2.00,1.00,0
854,2122.57,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,19.29,11.00,7.00,0
855,2120.89,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,7.92,4.00,3.00,0
856,2124.48,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,16.97,10.00,6.00,0
857,2127.50,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,14.18,8.00,5.00,0
858,2123.78,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,17.46,10.00,6.00,0
859,2127.18,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,16.00,9.00,6.00,0
860,2131.24,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,19.07,11.00,7.00,0
861,2131.23,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,0.05,0.00,0.00,0
862,2130.61,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003107,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,2.89,1.00,1.00,0
863,2132.31,112894.0,21613.4335,0.0,28134.176,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17996.237763,0.0,11289.4,0.0,6706.837763,0.0,0.0,0.0,3617.195737,1033.0155,2066.031,0.003157,28134.176,0.0,28134.176,0,0,32153.344,60287.52,2984456.518659,0,0,15,0,6,0,6,0.000,10.86,500.751,7.95,4.00,3.00,0
864,2134.48,112669.0,21610.0585,-3.375,28135.751,1.575,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,-3.517634,11266.9,-22.5,6725.820129,18.982366,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,1,1,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,16.667,10.86,0.000,10.22,6.00,4.00,0
865,2130.79,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,17.33,10.00,6.00,0
866,2131.04,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,1.19,0.00,0.00,0
867,2128.67,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,11.14,6.00,4.00,0
868,2132.18,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,16.49,9.00,6.00,0
869,2134.63,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,11.50,6.00,4.00,0
870,2131.05,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,16.74,10.00,6.00,0
871,2132.61,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,7.31,4.00,2.00,0
872,2134.52,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,8.93,5.00,3.00,0
873,2132.46,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,9.62,5.00,3.00,0
874,2132.63,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003157,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,0.80,0.00,0.00,0
875,2131.69,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,4.43,2.00,1.00,0
876,2133.46,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,8.33,4.00,3.00,0
877,2130.51,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,13.86,8.00,5.00,0
878,2132.45,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,9.10,5.00,3.00,0
879,2132.76,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,1.48,0.00,0.00,0
880,2129.29,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,16.28,9.00,6.00,0
881,2126.89,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,11.26,6.00,4.00,0
882,2125.39,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,7.07,4.00,2.00,0
883,2125.03,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,1.70,1.00,0.00,0
884,2126.41,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,6.52,3.00,2.00,0
885,2125.98,112669.0,21610.0585,0.0,28135.751,0.0,3099.0465,0.0,0.0,0.0,3099.0465,0.0,17992.720129,0.0,11266.9,0.0,6725.820129,0.0,0.0,0.0,3617.338371,1033.0155,2066.031,0.003207,28135.751,0.0,28135.751,0,0,32155.144,60290.895,2985436.07403,0,0,15,0,6,0,6,0.000,10.86,0.000,2.05,1.00,0.00,0
