step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
899,2129.44,41498.0,14096.32,0.0,33088.384,0.0,0.0,0.0,0.0,0.0,5105.2575,0.0,7937.500282,0.0,4149.8,0.0,4675.022856,35.282704,0.0,0.0,1053.562218,1701.7525,3403.505,0.003355,33088.384,0.0,33088.384,0,0,37815.296,70903.68,2121951.830735,0,0,6,0,6,0,6,0.000,10.50,0.000,8.33,4.00,3.00,0
900,2127.55,49098.0,14096.32,0.0,33088.384,0.0,0.0,0.0,0.0,0.0,5110.9575,5.7,7931.800282,-5.7,4909.8,760.0,3871.71399,-803.308866,0.0,0.0,1053.562218,1703.6525,3407.305,0.003355,33088.384,0.0,33088.384,0,0,37815.296,70903.68,2121951.830735,0,1,8,0,6,2,4,0.000,10.51,11.921,8.87,5.00,3.00,0
901,2125.86,45530.0,14015.05,-81.27,33126.31,37.926,0.0,0.0,0.0,0.0,5112.345,1.3875,7844.891999,-86.908283,4553.0,-356.8,4112.127845,240.413855,0.0,0.0,1057.813001,1704.115,3408.23,0.003355,33126.31,0.0,33126.31,2,2,37858.64,70984.95,2123454.381604,0,1,7,0,6,2,4,33.333,10.53,8.636,7.96,4.00,3.00,0
902,2124.03,44605.0,14001.175,-13.875,33132.785,6.475,0.0,0.0,0.0,0.0,5112.345,0.0,7830.220032,-14.671967,4460.5,-92.5,4158.960095,46.83225,0.0,0.0,1058.609968,1704.115,3408.23,0.003355,33132.785,0.0,33132.785,1,1,37866.04,70998.825,2123739.862294,0,0,6,0,6,0,6,16.667,10.53,8.440,8.62,5.00,3.00,0
903,2120.14,44605.0,14001.175,0.0,33132.785,0.0,0.0,0.0,0.0,0.0,5112.345,0.0,7830.220032,0.0,4460.5,0.0,4109.824933,-49.135162,0.0,0.0,1058.609968,1704.115,3408.23,0.003355,33132.785,0.0,33132.785,0,0,37866.04,70998.825,2123739.862294,0,0,6,0,6,0,6,0.000,10.53,8.440,18.31,10.00,7.00,0
904,2119.01,48039.0,14001.175,0.0,33132.785,0.0,0.0,0.0,0.0,0.0,5114.9205,2.5755,7827.644532,-2.5755,4803.9,343.4,3758.248562,-351.576371,0.0,0.0,1058.609968,1704.9735,3409.947,0.003355,33132.785,0.0,33132.785,0,0,37866.04,70998.825,2123739.862294,0,1,8,0,6,2,4,0.000,10.54,6.457,5.32,3.00,2.00,0
905,2118.09,46322.0,13975.42,-25.755,33144.804,12.019,0.0,0.0,0.0,0.0,5114.9205,0.0,7801.141941,-26.502591,4632.2,-171.7,3899.609885,141.361323,0.0,0.0,1059.357559,1704.9735,3409.947,0.003355,33144.804,0.0,33144.804,1,1,37879.776,71024.58,2124074.348747,0,0,7,0,6,0,6,16.667,10.54,6.191,4.35,2.00,1.00,0
906,2121.71,44605.0,13949.665,-25.755,33156.823,12.019,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,-27.942752,4460.5,-171.7,4063.688911,164.079026,0.0,0.0,1061.545311,1704.9735,3409.947,0.003355,33156.823,0.0,33156.823,1,1,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,16.667,10.54,8.440,17.10,10.00,6.00,0
907,2117.93,44605.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,0.0,4460.5,0.0,4041.820257,-21.868654,0.0,0.0,1061.545311,1704.9735,3409.947,0.003355,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,0.000,10.54,8.440,17.83,10.00,7.00,0
908,2119.54,44605.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,0.0,4460.5,0.0,4049.866667,8.04641,0.0,0.0,1061.545311,1704.9735,3409.947,0.003355,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,0.000,10.54,8.440,7.65,4.00,3.00,0
909,2117.64,44605.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,0.0,4460.5,0.0,4040.405372,-9.461295,0.0,0.0,1061.545311,1704.9735,3409.947,0.003355,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,0.000,10.54,8.440,8.99,5.00,3.00,0
910,2114.93,44605.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,0.0,4460.5,0.0,4026.955948,-13.449424,0.0,0.0,1061.545311,1704.9735,3409.947,0.003355,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,0.000,10.54,8.440,12.78,7.00,5.00,0
911,2115.87,44605.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,0.0,4460.5,0.0,4031.607745,4.651797,0.0,0.0,1061.545311,1704.9735,3409.947,0.003405,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,0.000,10.54,8.440,4.43,2.00,1.00,0
912,2118.80,44605.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5114.9205,0.0,7773.199189,0.0,4460.5,0.0,4046.171403,14.563658,0.0,0.0,1061.545311,1704.9735,3409.947,0.003405,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,0,6,0,6,0,6,0.000,10.54,8.440,13.85,8.00,5.00,0
913,2121.86,46595.0,13949.665,0.0,33156.823,0.0,0.0,0.0,0.0,0.0,5116.413,1.4925,7771.706689,-1.4925,4659.5,199.0,3865.480639,-180.690764,0.0,0.0,1061.545311,1705.471,3410.942,0.003405,33156.823,0.0,33156.823,0,0,37893.512,71050.335,2124331.028185,0,1,8,0,6,2,4,0.000,10.54,7.146,14.45,8.00,5.00,0
914,2125.65,45600.0,13934.74,-14.925,33163.788,6.965,0.0,0.0,0.0,0.0,5116.413,0.0,7755.003477,-16.703212,4560.0,-99.5,4013.579597,148.098958,0.0,0.0,1063.323523,1705.471,3410.942,0.003405,33163.788,0.0,33163.788,1,1,37901.472,71065.26,2124416.046459,0,0,7,0,6,0,6,16.667,10.54,8.651,17.87,10.00,7.00,0
915,2125.05,45600.0,13934.74,0.0,33163.788,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7755.003477,0.0,4560.0,0.0,4003.058519,-10.521078,0.0,0.0,1063.323523,1705.471,3410.942,0.003405,33163.788,0.0,33163.788,0,0,37901.472,71065.26,2124416.046459,0,0,7,0,6,0,6,0.000,10.54,8.651,2.85,1.00,1.00,0
916,2126.59,45600.0,13934.74,0.0,33163.788,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7755.003477,0.0,4560.0,0.0,4029.86877,26.810251,0.0,0.0,1063.323523,1705.471,3410.942,0.003405,33163.788,0.0,33163.788,0,0,37901.472,71065.26,2124416.046459,0,0,7,0,6,0,6,0.000,10.54,8.651,7.25,4.00,2.00,0
917,2126.91,45600.0,13934.74,0.0,33163.788,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7755.003477,0.0,4560.0,0.0,4035.463052,5.594282,0.0,0.0,1063.323523,1705.471,3410.942,0.003405,33163.788,0.0,33163.788,0,0,37901.472,71065.26,2124416.046459,0,0,7,0,6,0,6,0.000,10.54,8.651,1.51,0.00,0.00,0
918,2127.87,40875.0,13863.865,-70.875,33196.863,33.075,0.0,0.0,0.0,0.0,5116.413,0.0,7682.678991,-72.324486,4087.5,-472.5,4453.78856,418.325508,0.0,0.0,1064.773009,1705.471,3410.942,0.003405,33196.863,0.0,33196.863,1,1,37939.272,71136.135,2124881.514149,0,0,6,0,6,0,6,16.667,10.54,0.000,4.51,2.00,1.00,0
919,2127.87,40875.0,13863.865,0.0,33196.863,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7682.678991,0.0,4087.5,0.0,4453.728443,-0.060117,0.0,0.0,1064.773009,1705.471,3410.942,0.003405,33196.863,0.0,33196.863,0,0,37939.272,71136.135,2124881.514149,0,0,6,0,6,0,6,0.000,10.54,0.000,0.01,0.00,0.00,0
920,2128.35,40875.0,13863.865,0.0,33196.863,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7682.678991,0.0,4087.5,0.0,4463.21678,9.488337,0.0,0.0,1064.773009,1705.471,3410.942,0.003405,33196.863,0.0,33196.863,0,0,37939.272,71136.135,2124881.514149,0,0,6,0,6,0,6,0.000,10.54,0.000,2.27,1.00,0.00,0
921,2125.31,40875.0,13863.865,0.0,33196.863,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7682.678991,0.0,4087.5,0.0,4403.470356,-59.746424,0.0,0.0,1064.773009,1705.471,3410.942,0.003405,33196.863,0.0,33196.863,0,0,37939.272,71136.135,2124881.514149,0,0,6,0,6,0,6,0.000,10.54,0.000,14.31,8.00,5.00,0
922,2128.29,40875.0,13863.865,0.0,33196.863,0.0,0.0,0.0,0.0,0.0,5116.413,0.0,7682.678991,0.0,4087.5,0.0,4461.88448,58.414124,0.0,0.0,1064.773009,1705.471,3410.942,0.003405,33196.863,0.0,33196.863,0,0,37939.272,71136.135,2124881.514149,0,0,6,0,6,0,6,0.000,10.54,0.000,14.01,8.00,5.00,0
923,2131.55,43061.0,13863.865,0.0,33196.863,0.0,0.0,0.0,0.0,0.0,5118.0525,1.6395,7681.039491,-1.6395,4306.1,218.6,4305.747007,-156.137473,0.0,0.0,1064.773009,1706.0175,3412.035,0.003455,33196.863,0.0,33196.863,0,0,37939.272,71136.135,2124881.514149,0,1,8,0,6,2,4,0.000,10.53,38.397,15.36,9.00,6.00,0
924,2130.93,42966.0,13847.47,-16.395,33204.514,7.651,0.0,0.0,0.0,0.0,5118.801,0.7485,7663.577068,-17.462423,4296.6,-9.5,4285.596263,-20.150744,0.0,0.0,1065.091932,1706.267,3412.534,0.003455,33204.514,0.0,33204.514,1,1,37948.016,71152.53,2126184.876416,0,1,8,0,6,2,4,16.667,10.55,25.989,2.92,1.00,1.00,0
925,2127.58,45026.0,13847.47,0.0,33204.514,0.0,0.0,0.0,0.0,0.0,5120.346,1.545,7662.032068,-1.545,4502.6,206.0,4014.116372,-271.479891,0.0,0.0,1065.091932,1706.782,3413.564,0.003455,33204.514,0.0,33204.514,0,0,37948.016,71152.53,2126184.876416,0,1,10,0,6,2,4,0.000,10.54,16.172,15.71,9.00,6.00,0
926,2130.40,43996.0,13832.02,-15.45,33211.724,7.21,0.0,0.0,0.0,0.0,5120.346,0.0,7645.219673,-16.812395,4399.6,-103.0,4155.417088,141.300716,0.0,0.0,1066.454327,1706.782,3413.564,0.003455,33211.724,0.0,33211.724,1,1,37956.256,71167.98,2126320.236311,0,0,9,0,6,0,6,16.667,10.54,26.636,13.23,7.00,5.00,0
927,2128.40,43996.0,13832.02,0.0,33211.724,0.0,0.0,0.0,0.0,0.0,5120.346,0.0,7645.219673,0.0,4399.6,0.0,4116.301056,-39.116032,0.0,0.0,1066.454327,1706.782,3413.564,0.003455,33211.724,0.0,33211.724,0,0,37956.256,71167.98,2126320.236311,0,0,9,0,6,0,6,0.000,10.54,26.636,9.38,5.00,3.00,0
928,2130.93,43996.0,13832.02,0.0,33211.724,0.0,0.0,0.0,0.0,0.0,5120.346,0.0,7645.219673,0.0,4399.6,0.0,4165.739092,49.438036,0.0,0.0,1066.454327,1706.782,3413.564,0.003455,33211.724,0.0,33211.724,0,0,37956.256,71167.98,2126320.236311,0,0,9,0,6,0,6,0.000,10.54,26.636,11.86,7.00,4.00,0
929,2135.06,42404.0,13808.14,-23.88,33222.868,11.144,0.0,0.0,0.0,0.0,5120.346,0.0,7618.57353,-26.646143,4240.4,-159.2,4382.066698,216.327606,0.0,0.0,1069.22047,1706.782,3413.564,0.003455,33222.868,0.0,33222.868,2,2,37968.992,71191.86,2126868.711913,0,0,7,0,6,0,6,33.333,10.54,0.000,19.41,11.00,7.00,0
930,2137.36,44876.0,13808.14,0.0,33222.868,0.0,0.0,0.0,0.0,0.0,5122.2,1.854,7616.71953,-1.854,4487.6,247.2,4179.687469,-202.379229,0.0,0.0,1069.22047,1707.4,3414.8,0.003455,33222.868,0.0,33222.868,0,0,37968.992,71191.86,2126868.711913,0,1,9,0,6,2,4,0.000,10.55,35.307,10.75,6.00,4.00,0
931,2139.35,43640.0,13789.6,-18.54,33231.52,8.652,0.0,0.0,0.0,0.0,5122.2,0.0,7597.027711,-19.691819,4364.0,-123.6,4325.242461,145.554992,0.0,0.0,1070.372289,1707.4,3414.8,0.003455,33231.52,0.0,33231.52,1,1,37978.88,71210.4,2127305.1681,0,0,8,0,6,0,6,16.667,10.55,0.000,9.32,5.00,3.00,0
932,2137.63,43640.0,13789.6,0.0,33231.52,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7597.027711,0.0,4364.0,0.0,4289.302162,-35.940299,0.0,0.0,1070.372289,1707.4,3414.8,0.003455,33231.52,0.0,33231.52,0,0,37978.88,71210.4,2127305.1681,0,0,8,0,6,0,6,0.000,10.55,0.000,8.03,4.00,3.00,0
933,2139.25,43640.0,13789.6,0.0,33231.52,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7597.027711,0.0,4364.0,0.0,4323.124069,33.821907,0.0,0.0,1070.372289,1707.4,3414.8,0.003455,33231.52,0.0,33231.52,0,0,37978.88,71210.4,2127305.1681,0,0,8,0,6,0,6,0.000,10.55,0.000,7.57,4.00,3.00,0
934,2137.42,43640.0,13789.6,0.0,33231.52,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7597.027711,0.0,4364.0,0.0,4284.879278,-38.244791,0.0,0.0,1070.372289,1707.4,3414.8,0.003455,33231.52,0.0,33231.52,0,0,37978.88,71210.4,2127305.1681,0,0,8,0,6,0,6,0.000,10.55,0.000,8.55,5.00,3.00,0
935,2134.50,42404.0,13771.06,-18.54,33240.172,8.652,0.0,0.0,0.0,0.0,5122.2,0.0,7576.836623,-20.191088,4240.4,-123.6,4328.956566,44.077288,0.0,0.0,1072.023377,1707.4,3414.8,0.003505,33240.172,0.0,33240.172,1,1,37988.768,71228.94,2127763.324861,0,0,7,0,6,0,6,16.667,10.55,0.000,13.65,8.00,5.00,0
936,2136.90,42404.0,13771.06,0.0,33240.172,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7576.836623,0.0,4240.4,0.0,4377.657721,48.701155,0.0,0.0,1072.023377,1707.4,3414.8,0.003505,33240.172,0.0,33240.172,0,0,37988.768,71228.94,2127763.324861,0,0,7,0,6,0,6,0.000,10.55,0.000,11.22,6.00,4.00,0
937,2138.50,42404.0,13771.06,0.0,33240.172,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7576.836623,0.0,4240.4,0.0,4410.232432,32.574711,0.0,0.0,1072.023377,1707.4,3414.8,0.003505,33240.172,0.0,33240.172,0,0,37988.768,71228.94,2127763.324861,0,0,7,0,6,0,6,0.000,10.55,0.000,7.50,4.00,2.00,0
938,2137.75,42404.0,13771.06,0.0,33240.172,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7576.836623,0.0,4240.4,0.0,4394.902819,-15.329613,0.0,0.0,1072.023377,1707.4,3414.8,0.003505,33240.172,0.0,33240.172,0,0,37988.768,71228.94,2127763.324861,0,0,7,0,6,0,6,0.000,10.55,0.000,3.53,2.00,1.00,0
939,2138.02,42404.0,13771.06,0.0,33240.172,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7576.836623,0.0,4240.4,0.0,4400.385279,5.48246,0.0,0.0,1072.023377,1707.4,3414.8,0.003505,33240.172,0.0,33240.172,0,0,37988.768,71228.94,2127763.324861,0,0,7,0,6,0,6,0.000,10.55,0.000,1.26,0.00,0.00,0
940,2136.17,42404.0,13771.06,0.0,33240.172,0.0,0.0,0.0,0.0,0.0,5122.2,0.0,7576.836623,0.0,4240.4,0.0,4362.952767,-37.432512,0.0,0.0,1072.023377,1707.4,3414.8,0.003505,33240.172,0.0,33240.172,0,0,37988.768,71228.94,2127763.324861,0,0,7,0,6,0,6,0.000,10.55,0.000,8.61,5.00,3.00,0
941,2136.06,48164.0,13771.06,0.0,33240.172,0.0,0.0,0.0,0.0,0.0,5126.7075,4.5075,7572.329123,-4.5075,4816.4,576.0,3780.176855,-582.775912,0.0,0.0,1072.023377,1708.9025,3417.805,0.003505,33240.172,0.0,33240.172,0,0,37988.768,71228.94,2127763.324861,0,2,9,0,6,4,2,0.000,10.56,15.724,0.52,0.00,0.00,0
942,2140.06,45284.0,13727.86,-43.2,33260.332,20.16,0.0,0.0,0.0,0.0,5126.7075,0.0,7523.736413,-48.59271,4528.4,-288.0,4106.294904,326.118049,0.0,0.0,1077.416087,1708.9025,3417.805,0.003505,33260.332,0.0,33260.332,1,1,38011.808,71272.14,2128171.448912,0,0,8,0,6,0,6,16.667,10.56,0.000,18.72,11.00,7.00,0
943,2138.10,47704.0,13727.86,0.0,33260.332,0.0,0.0,0.0,0.0,0.0,5128.5225,1.815,7521.921413,-1.815,4770.4,242.0,3819.919651,-286.375253,0.0,0.0,1077.416087,1709.5075,3419.015,0.003505,33260.332,0.0,33260.332,0,0,38011.808,71272.14,2128171.448912,0,1,10,0,6,2,4,0.000,10.57,38.425,9.17,5.00,3.00,0
944,2139.10,46494.0,13709.71,-18.15,33268.802,8.47,0.0,0.0,0.0,0.0,5128.5225,0.0,7503.205313,-18.7161,4649.4,-121.0,3944.455705,124.536054,0.0,0.0,1077.982187,1709.5075,3419.015,0.003505,33268.802,0.0,33268.802,1,1,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,16.667,10.57,0.000,4.68,2.00,1.00,0
945,2138.82,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5128.5225,0.0,7503.205313,0.0,4649.4,0.0,3938.127714,-6.327991,0.0,0.0,1077.982187,1709.5075,3419.015,0.003505,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,0.000,10.57,0.000,1.33,0.00,0.00,0
946,2141.69,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5128.5225,0.0,7503.205313,0.0,4649.4,0.0,4001.964499,63.836785,0.0,0.0,1077.982187,1709.5075,3419.015,0.003505,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,0.000,10.57,0.000,13.42,8.00,5.00,0
947,2138.99,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5128.5225,0.0,7503.205313,0.0,4649.4,0.0,3942.102592,-59.861907,0.0,0.0,1077.982187,1709.5075,3419.015,0.003555,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,0.000,10.57,0.000,12.56,7.00,5.00,0
948,2141.44,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5128.5225,0.0,7503.205313,0.0,4649.4,0.0,3996.562482,54.45989,0.0,0.0,1077.982187,1709.5075,3419.015,0.003555,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,0.000,10.57,0.000,11.45,6.00,4.00,0
949,2138.29,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5129.643,1.1205,7514.220974,11.015661,4649.4,0.0,3925.361317,-71.201165,0.0,0.0,1065.846026,1709.881,3419.762,0.003555,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,1,9,0,6,2,4,0.000,10.56,0.000,14.71,8.00,5.00,0
950,2140.02,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7514.220974,0.0,4649.4,0.0,3963.854778,38.493461,0.0,0.0,1065.846026,1709.881,3419.762,0.003555,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,0.000,10.56,0.000,8.09,4.00,3.00,0
951,2138.91,46494.0,13709.71,0.0,33268.802,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7514.220974,0.0,4649.4,0.0,3939.189153,-24.665625,0.0,0.0,1065.846026,1709.881,3419.762,0.003555,33268.802,0.0,33268.802,0,0,38021.488,71290.29,2128408.80725,0,0,9,0,6,0,6,0.000,10.56,0.000,5.18,3.00,2.00,0
952,2135.83,42529.0,13650.235,-59.475,33296.557,27.755,0.0,0.0,0.0,0.0,5129.643,0.0,7453.154232,-61.066742,4252.9,-396.5,4207.542856,268.353703,0.0,0.0,1067.437768,1709.881,3419.762,0.003555,33296.557,0.0,33296.557,2,2,38053.208,71349.765,2128915.40409,0,0,7,0,6,0,6,33.333,10.56,0.000,14.44,8.00,5.00,0
953,2138.91,42529.0,13650.235,0.0,33296.557,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7453.154232,0.0,4252.9,0.0,4270.461826,62.91897,0.0,0.0,1067.437768,1709.881,3419.762,0.003555,33296.557,0.0,33296.557,0,0,38053.208,71349.765,2128915.40409,0,0,7,0,6,0,6,0.000,10.56,0.000,14.45,8.00,5.00,0
954,2137.01,42529.0,13650.235,0.0,33296.557,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7453.154232,0.0,4252.9,0.0,4231.711653,-38.750173,0.0,0.0,1067.437768,1709.881,3419.762,0.003555,33296.557,0.0,33296.557,0,0,38053.208,71349.765,2128915.40409,0,0,7,0,6,0,6,0.000,10.56,0.000,8.89,5.00,3.00,0
955,2136.58,42529.0,13650.235,0.0,33296.557,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7453.154232,0.0,4252.9,0.0,4222.817556,-8.894097,0.0,0.0,1067.437768,1709.881,3419.762,0.003555,33296.557,0.0,33296.557,0,0,38053.208,71349.765,2128915.40409,0,0,7,0,6,0,6,0.000,10.56,0.000,2.04,1.00,0.00,0
956,2134.28,42529.0,13650.235,0.0,33296.557,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7453.154232,0.0,4252.9,0.0,4175.945009,-46.872547,0.0,0.0,1067.437768,1709.881,3419.762,0.003555,33296.557,0.0,33296.557,0,0,38053.208,71349.765,2128915.40409,0,0,7,0,6,0,6,0.000,10.56,0.000,10.76,6.00,4.00,0
957,2132.38,42529.0,13650.235,0.0,33296.557,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7453.154232,0.0,4252.9,0.0,4137.211628,-38.733381,0.0,0.0,1067.437768,1709.881,3419.762,0.003555,33296.557,0.0,33296.557,0,0,38053.208,71349.765,2128915.40409,0,0,7,0,6,0,6,0.000,10.56,0.000,8.90,5.00,3.00,0
958,2130.20,40752.0,13623.58,-26.655,33308.996,12.439,0.0,0.0,0.0,0.0,5129.643,0.0,7424.924808,-28.229424,4075.2,-177.7,4243.829179,106.617551,0.0,0.0,1069.012192,1709.881,3419.762,0.003555,33308.996,0.0,33308.996,1,1,38067.424,71376.42,2129072.935024,0,0,6,0,6,0,6,16.667,10.56,0.000,10.22,6.00,4.00,0
959,2128.26,40752.0,13623.58,0.0,33308.996,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7424.924808,0.0,4075.2,0.0,4206.017731,-37.811448,0.0,0.0,1069.012192,1709.881,3419.762,0.003605,33308.996,0.0,33308.996,0,0,38067.424,71376.42,2129072.935024,0,0,6,0,6,0,6,0.000,10.56,0.000,9.08,5.00,3.00,0
960,2131.24,40752.0,13623.58,0.0,33308.996,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7424.924808,0.0,4075.2,0.0,4264.216462,58.198731,0.0,0.0,1069.012192,1709.881,3419.762,0.003605,33308.996,0.0,33308.996,0,0,38067.424,71376.42,2129072.935024,0,0,6,0,6,0,6,0.000,10.56,0.000,13.99,8.00,5.00,0
961,2129.53,40752.0,13623.58,0.0,33308.996,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7424.924808,0.0,4075.2,0.0,4230.803954,-33.412508,0.0,0.0,1069.012192,1709.881,3419.762,0.003605,33308.996,0.0,33308.996,0,0,38067.424,71376.42,2129072.935024,0,0,6,0,6,0,6,0.000,10.56,0.000,8.02,4.00,3.00,0
962,2127.30,40752.0,13623.58,0.0,33308.996,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7424.924808,0.0,4075.2,0.0,4187.19168,-43.612274,0.0,0.0,1069.012192,1709.881,3419.762,0.003605,33308.996,0.0,33308.996,0,0,38067.424,71376.42,2129072.935024,0,0,6,0,6,0,6,0.000,10.56,0.000,10.48,6.00,4.00,0
963,2123.27,39632.0,13606.78,-16.8,33316.836,7.84,0.0,0.0,0.0,0.0,5129.643,0.0,7408.029279,-16.895529,3963.2,-112.0,4237.492148,50.300468,0.0,0.0,1069.107721,1709.881,3419.762,0.003605,33316.836,0.0,33316.836,1,1,38076.384,71393.22,2129236.301174,0,0,5,0,6,0,6,16.667,10.56,0.000,18.96,11.00,7.00,0
964,2124.54,39632.0,13606.78,0.0,33316.836,0.0,0.0,0.0,0.0,0.0,5129.643,0.0,7408.029279,0.0,3963.2,0.0,4248.813201,11.321053,0.0,0.0,1069.107721,1709.881,3419.762,0.003605,33316.836,0.0,33316.836,0,0,38076.384,71393.22,2129236.301174,0,0,5,0,6,0,6,0.000,10.56,0.000,6.02,3.00,2.00,0
965,2128.44,44082.0,13606.78,0.0,33316.836,0.0,0.0,0.0,0.0,0.0,5132.9805,3.3375,7404.691779,-3.3375,4408.2,445.0,3853.57568,-395.237521,0.0,0.0,1069.107721,1710.9935,3421.987,0.003605,33316.836,0.0,33316.836,0,0,38076.384,71393.22,2129236.301174,0,1,7,0,6,2,4,0.000,10.57,18.812,18.33,10.00,7.00,0
966,2129.27,41857.0,13573.405,-33.375,33332.411,15.575,0.0,0.0,0.0,0.0,5132.9805,0.0,7370.448615,-34.243164,4185.7,-222.5,4058.49897,204.92329,0.0,0.0,1069.975885,1710.9935,3421.987,0.003605,33332.411,0.0,33332.411,1,1,38094.184,71426.595,2129438.303848,0,0,6,0,6,0,6,16.667,10.57,0.000,3.90,2.00,1.00,0
967,2133.30,41857.0,13573.405,0.0,33332.411,0.0,0.0,0.0,0.0,0.0,5132.9805,0.0,7370.448615,0.0,4185.7,0.0,4139.485046,80.986076,0.0,0.0,1069.975885,1710.9935,3421.987,0.003605,33332.411,0.0,33332.411,0,0,38094.184,71426.595,2129438.303848,0,0,6,0,6,0,6,0.000,10.57,0.000,18.95,11.00,7.00,0
968,2129.07,41857.0,13573.405,0.0,33332.411,0.0,0.0,0.0,0.0,0.0,5132.9805,0.0,7370.448615,0.0,4185.7,0.0,4054.564695,-84.920351,0.0,0.0,1069.975885,1710.9935,3421.987,0.003605,33332.411,0.0,33332.411,0,0,38094.184,71426.595,2129438.303848,0,0,6,0,6,0,6,0.000,10.57,0.000,19.84,11.00,7.00,0
