step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
495,2083.19,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.05,9.00,6.00,0
496,2082.59,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.84,1.00,1.00,0
497,2083.34,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.57,2.00,1.00,0
498,2082.04,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.25,3.00,2.00,0
499,2080.21,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.79,5.00,3.00,0
500,2082.21,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.64,5.00,3.00,0
501,2079.72,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.97,7.00,4.00,0
502,2082.57,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.69,8.00,5.00,0
503,2082.78,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.03,0.00,0.00,0
504,2085.65,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.79,8.00,5.00,0
505,2084.23,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.84,4.00,2.00,0
506,2082.25,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.47,5.00,3.00,0
507,2083.80,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.44,4.00,2.00,0
508,2083.41,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.89,1.00,0.00,0
509,2087.47,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.50,11.00,7.00,0
510,2088.58,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.30,3.00,2.00,0
511,2090.46,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.01,5.00,3.00,0
512,2088.70,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.42,5.00,3.00,0
513,2091.96,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.65,9.00,6.00,0
514,2091.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.74,0.00,0.00,0
515,2090.87,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,4.48,2.00,1.00,0
516,2094.47,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.19,10.00,6.00,0
517,2091.07,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.23,9.00,6.00,0
518,2089.07,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.55,5.00,3.00,0
519,2085.65,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.37,9.00,6.00,0
520,2081.67,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.06,11.00,7.00,0
521,2080.51,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.60,3.00,2.00,0
522,2080.29,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.03,0.00,0.00,0
523,2078.26,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.79,5.00,3.00,0
524,2075.83,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.68,7.00,4.00,0
525,2072.89,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.17,8.00,5.00,0
526,2072.75,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.67,0.00,0.00,0
527,2069.52,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.57,9.00,6.00,0
528,2072.76,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.66,9.00,6.00,0
529,2074.24,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.14,4.00,2.00,0
530,2077.16,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.09,8.00,5.00,0
531,2076.02,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.50,3.00,2.00,0
532,2073.80,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.72,6.00,4.00,0
533,2076.94,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.15,9.00,6.00,0
534,2080.26,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.00,9.00,6.00,0
535,2081.08,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.92,2.00,1.00,0
536,2082.79,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.23,4.00,3.00,0
537,2084.58,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.62,5.00,3.00,0
538,2086.02,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.91,4.00,2.00,0
539,2085.26,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.66,2.00,1.00,0
540,2085.55,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.37,0.00,0.00,0
541,2086.02,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.28,1.00,0.00,0
542,2087.53,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.24,4.00,2.00,0
543,2087.34,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.94,0.00,0.00,0
544,2085.61,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.25,4.00,3.00,0
545,2082.39,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.43,9.00,6.00,0
546,2083.97,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.56,4.00,3.00,0
547,2086.63,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.77,7.00,5.00,0
548,2086.92,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.38,0.00,0.00,0
549,2083.45,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.64,9.00,6.00,0
550,2086.88,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.46,9.00,6.00,0
551,2083.94,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.08,8.00,5.00,0
552,2085.45,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.27,4.00,2.00,0
553,2083.92,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.35,4.00,2.00,0
554,2084.26,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.61,0.00,0.00,0
555,2084.71,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.18,1.00,0.00,0
556,2081.11,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.25,10.00,6.00,0
557,2079.74,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.58,3.00,2.00,0
558,2082.48,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.14,7.00,5.00,0
559,2082.65,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.83,0.00,0.00,0
560,2086.42,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.10,10.00,7.00,0
561,2087.79,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.56,3.00,2.00,0
562,2085.29,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.95,7.00,4.00,0
563,2087.79,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.97,7.00,4.00,0
564,2083.85,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.87,11.00,7.00,0
565,2085.28,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.89,4.00,2.00,0
566,2087.68,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.48,6.00,4.00,0
567,2087.33,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.67,1.00,0.00,0
568,2087.65,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.52,0.00,0.00,0
569,2087.40,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.18,0.00,0.00,0
570,2090.52,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.95,8.00,5.00,0
571,2090.03,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.35,1.00,0.00,0
572,2092.01,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.48,5.00,3.00,0
573,2090.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.75,3.00,2.00,0
574,2094.31,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.77,10.00,6.00,0
575,2091.95,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.28,6.00,4.00,0
576,2088.06,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.59,11.00,7.00,0
577,2086.12,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.28,5.00,3.00,0
578,2089.97,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.42,11.00,7.00,0
579,2091.21,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.97,3.00,2.00,0
580,2093.20,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.49,5.00,3.00,0
581,2093.14,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,17,0,6,2,4,0.000,11.91,1.000,0.26,0.00,0.00,0
582,2095.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.31,6.00,4.00,0
583,2095.12,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.89,1.00,0.00,0
584,2092.56,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.20,7.00,4.00,0
585,2095.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.35,9.00,6.00,0
586,2095.63,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.69,0.00,0.00,0
587,2097.53,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.07,5.00,3.00,0
588,2099.68,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.26,6.00,4.00,0
589,2102.43,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.07,7.00,5.00,0
590,2102.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.05,0.00,0.00,0
591,2103.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.51,1.00,1.00,0
592,2099.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.42,10.00,6.00,0
593,2096.06,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.43,9.00,6.00,0
594,2095.94,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.59,0.00,0.00,0
595,2093.33,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.44,7.00,4.00,0
596,2089.92,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.29,9.00,6.00,0
597,2087.20,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.04,7.00,5.00,0
598,2090.71,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.84,10.00,6.00,0
599,2092.48,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.47,5.00,3.00,0
600,2093.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.34,3.00,2.00,0
601,2097.41,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.20,10.00,7.00,0
602,2100.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.11,9.00,6.00,0
603,2102.19,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.66,3.00,2.00,0
604,2102.09,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.47,0.00,0.00,0
605,2105.53,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.36,9.00,6.00,0
606,2102.14,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.11,9.00,6.00,0
607,2102.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.06,0.00,0.00,0
608,2104.81,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.65,6.00,4.00,0
609,2104.36,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.12,1.00,0.00,0
610,2102.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.13,5.00,3.00,0
611,2103.81,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.50,3.00,2.00,0
612,2101.35,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.70,7.00,4.00,0
613,2104.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.42,8.00,5.00,0
614,2100.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.39,11.00,7.00,0
615,2103.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.48,9.00,6.00,0
616,2105.95,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.40,6.00,4.00,0
617,2106.29,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.65,0.00,0.00,0
618,2104.46,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.69,5.00,3.00,0
619,2100.66,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.09,10.00,7.00,0
620,2096.55,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.53,11.00,7.00,0
