step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
589,2102.43,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002446,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,13.07,7.00,5.00,0
590,2102.65,19382.0,90000.0,81533.157926,0.0,3017.398963,79.914,159.828,0.002446,81533.157926,0.0,0,0,1500.639561,2777.656963,0.0,0,0,4,0,6,0,6,0.000,10.19,0.000,1.05,0.00,0.00,0
591,2103.17,19650.0,90000.0,81535.837926,0.0,3017.599963,79.981,159.962,0.002446,81535.837926,0.0,0,0,1500.639561,2777.656963,0.0,0,1,6,0,6,2,4,0.000,10.48,145.642,2.51,1.00,1.00,0
592,2099.51,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,1,1,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,16.667,10.48,144.642,17.42,10.00,6.00,0
593,2096.06,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,16.43,9.00,6.00,0
594,2095.94,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,0.59,0.00,0.00,0
595,2093.33,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,12.44,7.00,4.00,0
596,2089.92,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,16.29,9.00,6.00,0
597,2087.20,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,13.04,7.00,5.00,0
598,2090.71,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002446,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,16.84,10.00,6.00,0
599,2092.48,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,8.47,5.00,3.00,0
600,2093.60,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,5.34,3.00,2.00,0
601,2097.41,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,18.20,10.00,7.00,0
602,2100.79,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,16.11,9.00,6.00,0
603,2102.19,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,6.66,3.00,2.00,0
604,2102.09,19516.0,90000.0,81569.954842,0.0,3018.939963,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.309561,2778.996963,0.0,0,0,5,0,6,0,6,0.000,10.48,144.642,0.47,0.00,0.00,0
605,2105.53,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002496,81569.954842,0.0,1,1,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,16.667,10.48,0.000,16.36,9.00,6.00,0
606,2102.14,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.11,9.00,6.00,0
607,2102.36,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,1.06,0.00,0.00,0
608,2104.81,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,11.65,6.00,4.00,0
609,2104.36,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.12,1.00,0.00,0
610,2102.44,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002496,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.13,5.00,3.00,0
611,2103.81,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.50,3.00,2.00,0
612,2101.35,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,11.70,7.00,4.00,0
613,2104.17,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,13.42,8.00,5.00,0
614,2100.30,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,18.39,11.00,7.00,0
615,2103.76,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.48,9.00,6.00,0
616,2105.95,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,10.40,6.00,4.00,0
617,2106.29,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,1.65,0.00,0.00,0
618,2104.46,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,8.69,5.00,3.00,0
619,2100.66,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,18.09,10.00,7.00,0
620,2096.55,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,19.53,11.00,7.00,0
621,2097.89,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.36,3.00,2.00,0
622,2096.02,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002546,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,8.90,5.00,3.00,0
623,2095.49,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.54,1.00,1.00,0
624,2097.06,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,7.51,4.00,3.00,0
625,2095.90,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,5.56,3.00,2.00,0
626,2096.69,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.79,2.00,1.00,0
627,2100.17,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.61,9.00,6.00,0
628,2104.30,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,19.64,11.00,7.00,0
629,2100.38,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,18.60,11.00,7.00,0
630,2096.80,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.04,10.00,6.00,0
631,2100.41,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.17,10.00,6.00,0
632,2101.36,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,4.52,2.00,1.00,0
633,2103.68,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,11.05,6.00,4.00,0
634,2100.08,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002596,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.12,10.00,6.00,0
635,2103.20,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.88,8.00,5.00,0
636,2104.92,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,8.19,4.00,3.00,0
637,2106.65,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,8.22,4.00,3.00,0
638,2105.21,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.87,4.00,2.00,0
639,2104.18,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,4.89,2.00,1.00,0
640,2106.25,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.82,5.00,3.00,0
641,2104.16,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.91,5.00,3.00,0
642,2101.11,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.47,8.00,5.00,0
643,2104.98,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,18.41,11.00,7.00,0
644,2106.30,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.29,3.00,2.00,0
645,2109.79,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.54,9.00,6.00,0
646,2111.69,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002646,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.02,5.00,3.00,0
647,2108.77,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,13.82,8.00,5.00,0
648,2110.91,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,10.15,6.00,4.00,0
649,2107.35,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.88,10.00,6.00,0
650,2104.70,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,12.59,7.00,5.00,0
651,2101.60,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.70,8.00,5.00,0
652,2105.10,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.67,10.00,6.00,0
653,2106.43,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.28,3.00,2.00,0
654,2103.16,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,15.53,9.00,6.00,0
655,2100.42,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,13.02,7.00,5.00,0
656,2101.97,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,7.39,4.00,2.00,0
657,2105.57,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.14,10.00,6.00,0
658,2105.68,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002696,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,0.51,0.00,0.00,0
659,2105.73,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,0.24,0.00,0.00,0
660,2103.40,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,11.07,6.00,4.00,0
661,2102.69,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.40,2.00,1.00,0
662,2103.61,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,4.38,2.00,1.00,0
663,2102.42,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,5.64,3.00,2.00,0
664,2099.44,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.18,8.00,5.00,0
665,2095.67,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.96,10.00,7.00,0
666,2096.43,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.64,2.00,1.00,0
667,2099.43,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.31,8.00,5.00,0
668,2098.69,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.53,2.00,1.00,0
669,2099.51,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.90,2.00,1.00,0
670,2098.10,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002746,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.71,4.00,2.00,0
671,2102.03,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,18.71,11.00,7.00,0
672,2105.49,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.49,9.00,6.00,0
673,2104.76,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.47,2.00,1.00,0
674,2104.37,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,1.86,1.00,0.00,0
675,2105.36,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,4.70,2.00,1.00,0
676,2106.77,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.71,4.00,2.00,0
677,2103.03,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.79,10.00,7.00,0
678,2103.51,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.31,1.00,0.00,0
679,2103.27,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,1.16,0.00,0.00,0
680,2103.76,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.34,1.00,0.00,0
681,2107.96,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,19.95,11.00,7.00,0
682,2110.02,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002796,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.79,5.00,3.00,0
683,2106.52,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,16.60,9.00,6.00,0
684,2109.67,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.95,8.00,5.00,0
685,2107.74,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.15,5.00,3.00,0
686,2108.94,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,5.70,3.00,2.00,0
687,2104.82,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,19.56,11.00,7.00,0
688,2104.84,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,0.12,0.00,0.00,0
689,2102.88,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,9.30,5.00,3.00,0
690,2099.83,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,14.51,8.00,5.00,0
691,2098.54,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.16,3.00,2.00,0
692,2101.23,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,12.82,7.00,5.00,0
693,2105.35,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,19.63,11.00,7.00,0
694,2108.99,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002846,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.29,10.00,6.00,0
695,2108.52,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.25,1.00,0.00,0
696,2104.85,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,17.42,10.00,6.00,0
697,2104.35,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.37,1.00,0.00,0
698,2105.98,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,7.76,4.00,3.00,0
699,2107.37,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,6.61,3.00,2.00,0
700,2108.16,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,3.76,2.00,1.00,0
701,2112.23,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,19.27,11.00,7.00,0
702,2111.60,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,2.98,1.00,1.00,0
703,2112.79,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,5.67,3.00,2.00,0
704,2112.99,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,0.95,0.00,0.00,0
705,2112.02,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,4.63,2.00,1.00,0
706,2109.45,19382.0,90000.0,81569.954842,0.0,3019.42181,79.981,159.962,0.002896,81569.954842,0.0,0,0,1501.979561,2779.47881,0.0,0,0,4,0,6,0,6,0.000,10.48,0.000,12.14,7.00,4.00,0
